Rainny_MooN1	840623454244155392	ฮืออออเค้าเพิ่งเห็นอ่าาาา นกไปอี๊กกกกก #ร้องหั้ยหนักมากกก ฮือออออ 
jtotheminx	840623400187908096	ใครอ่า มีด้วยหรอ? เค้ามีใครที่ไหนอยู่เป็นคนนกๆ ชิ่วก็ม่ายสนใจเค้า งี้แหล่ะน้า ไอ้เรามันก็แค่บอทแจมิน เฮ้อ
aris_progress	840623362720243712	นิดนุงงงงง ป๋าต้องใจใจแบบนี้บ้าง ไม่งั้นนก จิ๊บๆๆๆ
mecxngmip	840623324111630336	#GetWellSoonJackson #WaitingJackson ดูแลตัวเองดีๆน่ะ เฮียจะได้มีแรงมาสร้างความบันเทิงให้ด้อมนกอีกน่ะ ถึงตัวไกลแต่จะส่งใจไปหาน่ะสู่ pic.twitter.com/AwOHFlV5nK
bornfreeonecher	840623257808134149	ทำไมตอนเค้ามากรุงเทพฯ แล้วชอบนกวะ5555555
urbabyjihoon	840623012940414976	ง้อนะครับคนดีของนกฮูก♡
pink200_	840623006871310336	ขนาดร้านพรียังเทไม่ตอบกูเลยนกที่แท้จริง
intarasombat6	840622925543694336	เบิร์ดเดย์ด้วยน้านุ้งหมวยย ไม่นกตลอดชาติเลยย
stamppvindy	840622904354074624	ทาลอนอปป้ากับหน้ากากนกฮูก55555555555555555555555
urbabyjihoon	840622816617623552	เอาจริงๆแค่รอบบ้านนกฮูกก็ห้าเซเว่นแล้วครับ555555 นกฮูกจะแบ่งขนมให้พี่เอง~~~
Ye_ye1122	840622759214366720	รีบนอนนะคุณนกฮูก นอนดึกไม่ดี
femme_freemind	840622758119665664	นกกันทั้งกลุ่มน่ะแหละยูว https://twitter.com/BNnCh__/status/840622134518988800 …
Prim_aum	840622673340248064	รู้สึกช่วงนี้เหมือนเอาแต้มบุญที่สะสมออกมาใช้ วันเกิดเมนไม่นกของแจก 5555 ขอวันคอนให้ไม่นกเมนบ้าง
amulin67	840622622094249984	คือเราก็นกของทุกคนเหมือนกันค่ะ จนต้องมาตั้งเองเนี่ย (ฮะ?) 
92KXAN	840622548408705024	นกฮูกจะมาเหมาถึงบ้านพี่เลยหรอครับ
choicinderella	840622463130075136	พูดมันดีละน้าเราว่า อะไรที่มันผิดและมีคนกล้าแย้งเพราะมันไม่ถูกต้อง มีกฏก้ต้องเคารพถูกแล้ว แต่ก็อย่างว่าแม่ช่ายังดรอป อยู่ยาก
mylovedaehw	840622432121638912	ข่าวประจำวันวันนี้ มีคนกลุ่มนึงมาก็อปแท็กทวิตค่าา
chengcheez	840622253368795136	สู้ๆนะอาร์มี่ <3 ขอให้ได้ขอให้โดน ขอให้ตื่นมากดบัตรทัน ไม่นกจ้า #THEWINGSTOURinbangkok
bnnch__	840622134518988800	หว๋าย นกหมูทะ
bnnch__	840621985340129281	จบม.6ละมั้ยล่ะ นกกก
Ye_ye1122	840621925806231552	นั้นสินะคับ *ลูบก้านตัวเอง คุณนกฮูกนอนดึกนะครับเนี้ย
jediclosejaaaaa	840621769731981315	ฮื่ออ นี่นกบังทันเลยเอาไปลงที่เจเจกรีนกับเลียบด่วน55555555
MJANNNNN	840621639159099392	นก
ingntchn	840621628060979200	อีคราวที่แล้วก็นกTowel ไปคอนช้าด้วยแหละ555555555555555555
godispeithus	840621624059604993	ผัวสุขลอยแล้วนะ หน้าอ่ะ ลอยแล้วนะ ก่อนหน้านี้เราเล่นมินกยู ชอบมะ -3-
homgamxtyx	840621333243281408	หนูอยากได้ตุ๊กตานุ่มๆมานอนกอดจังเลยค่ะ :<
B1O15J	840621154192699392	plot twist ค่ะ หล่อแค่ไหนก็นก5555555555555555
yashim221	840621074182111232	ที่อิจฉาสุดก็แบคฮัคของกวางซูอ่ะ อิจฉาจนแทบจะเคี้ยวแท่งไฟให้แหลกคามือ ฮืออออออ ทำไมไม่เป็นเรา อยากเป็นผู้โชคดีไม่อยากเป็นนก
leehaneunmi	840620981223862272	"กำลังเคยมีความรักครับ555 นกครั้งเเรกในชีวิตทั้งๆที่ยังไม่ทำอะไรเลย 
พูดถึงก็เศร้าเเป็บ TNT — อ่อๆ เดี๋ยวก็ชิน http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7P7KGDLLAUQ7T6VBNZKHV2XYNMYIYNC6KOFNFM6QJXKC2P2FIHIBRH6FIN5U36Y3N7NLRP5BJDXAAQDBCPIR3SEK6PA6MD4JHXTT5O5VDVTCUYAVIDZXKE3F4EICDQURLE72IHT74O23OURUDLTKWI2I47GRDX5XPV2BALT47GRM7YYSYZ …"
kunthebest	840620891931209728	โคตรจะนก555 #ลิริควัยขาสั้นpic.twitter.com/TlruXKDhSu
urbabyjihoon	840620872369020928	พี่ต้องเหมาให้ทันก่อนนกฮูกนะครับ! #ทีมกินจุและเปย์ตัวเอง
wooo_mooo	840620736066670592	มาเป็นนกฮูกด้วยกันครัย
micha_orz	840620406230855680	สวยมักนกตลกก็นกเหมือนกัน แอร่ะ
MAXXLG__	840620361821503488	เก่งมากฮับ งั้นมานอนกับพี่เอกนะครับ อุ้มมานอนกอดบนอก.
KinokoCraZy	840620239633039360	ฉันพึ่งได้มาดูทาคุมะคลุงตอนวินาทีสุดท้ายของวันนี่แหละ มีความไม่นกแล้ว ฮือออ ; w ;
_haayull	840620072821383169	นกแน่ #โควททวิตแล้วอยากบอกอะไรเราก็บอกมา
urbabyjihoon	840620042198822913	นกฮูกไม่เคยเบื่ออะไรเลยนอกจากหนังสือเรียนครับ
YLLORRAEP	840620033160093696	ส่วนใหญ่ นก ต้องหาฟามใหม่ที่ไม่มีนก 555
AyameMay	840620010632491008	วงวาร555555 เพนกวิ้นหรอ
yaitangpoonx	840619998838104064	@moonim96x  นก pic.twitter.com/EiJsbPo1cv
babyguyyy	840619924250796032	แค่อยากเจอ อยากมองอ่ะะะ ไม่กล้าทักนะ ต้องรอเขาทัก แล้วเขาก็ไม่ทัก อ่าวนก.......
Jung_____DHyun	840619799025668096	ส่งนกพิราบมา
sanaxdoublemint	840619795573760000	มีคสมากๆนะคะ รวยๆสวยๆ (น้อยกว่าดบม) ตั้งใจเรียน เป็นเด็กดี ขอให้เลิกนกสักทีเน้อ^ ^ เลิ้ปยูว สสวก.ค้าบ
dreamy_amber	840619771989188608	นกเยอะๆที่ผ่านมาก็ถือว่าทำบุญละค่ะ ปล่อยออกไปเยอะเลย 5555 สมหวังแน่นอนค่ะ _
kns_minghao97	840619760672890880	พี่ต้องเป็นคนพิมพ์ประโยคนั้นครับน้องนกฮูก ^___^
mohyiyi11	840619715605102593	ไม่ทันนนนน  เรานกของทุกคนเลยค่ะ 5555555
chapmx_	840619525095612416	มาจีบม.6 ดิ ไม่นกแน่ กำลังอยากได้กำลังใจพอดี
0725_u2y	840619519345278977	นกฮูกนี่เองง
jihoonsoftjrx	840619509010464768	มานอนกอดเลยนะ! พูดแล้วนะ
squarrium	840619488689115137	เค้าทำเหมือนกับว่าคนที่เล่นซีรี่ส์วายทุกคนต้องคบกันนอกจอ แล้วลูกชั้นเป็นคนที่นกเพราะพระเอกบอกว่าจบในจอ มึงๆ เค้าทำงานกัน สติๆ
Ral3l3iT90	840619468225101824	มีคัยอยากทำฟูดซัพพอร์ตให้อินโฮ ฮงอิน จินกยู สอบถามเราได้นะคะ #BOYS24
meiiyume	840619446074916864	ดวงห้าดาวก็อยากให้นะคะ ถ้ามะเมมีอะ วันเกิดมะเมก็นก แง้  55555 แต่ก็ขอให้ได้นะคะ เพี้ยงงง ขอให้เว้นท์แดนบาปไม่เสียไตมากด้วยอิอิ
akabxwonho	840619389430902784	มินกยูไง5555555555555555556
SAYHIJK97	840619313610469376	จริงครับ ผมได้เยอะแล้ว แต่ถ้าพี่ไม่ตอบภายใน 10 จะให้พี่นก
Besthothead	840619293993652228	กูว่า กูเอาตังค์ที่จะคอส ไปสั่งหมอนข้างสกรีนลายป๋าเดลมานอนกอดให้ชื่นใจดีกว่า - -
nongpearrii	840619262146359299	"เป็นห่วงแฟนคลับ แต่ทำไมไม่ห่วงตัวเองบ้าง ชอบรอยยิ้มเฮียมากน่ะ ยิ้มแบบนี้ให้นกน้อยนานๆๆน่ะเฮีย 
หายไวไวน่ะเจียเอ๋อ... 
#GetWellSoonJacksonpic.twitter.com/ktVr8OvGtS"
lookmaiijubb	840619192571195392	แล้วจะมาตอบ อย่านกนะ #จะพูดความในใจไม่มีกั๊กเกี่ยวกับคนที่มารีโดยไม่บอกชื่อ
jeonginppx	840619156663816193	O5. เรื่องนกขอไม่พูดไรครับ ชอบไปชอบใครในจังหวะที่เค้ามีคนในใจแล้วตลอดสุดท้ายก็อดกิน ชอบให้คำปรึกษาจนโดนจัดอยู่ในเฟรนโซนตลอด 
pplrnxx_	840619061151121408	พอกูรีบก็มักจะเป็นแบบนี้นะคะ ยิ้มให้แก่ความนกตัวเอง
814PmoxJdKLsTDi	840619041593085952	เทศน์แหล่ อ.สุริยา นกกระยางขาว  https://www.youtube.com/watch?v=qYfQrTMp67E&feature=share …
_capitalx	840619027907059712	ไม่-มี-ทาง วั้ย5555555555 นก55555555555 #เอ็นจอยอิสไลค์อะเบิร์ด 55555555555555555555555555
mauchimassu	840619000216211458	"พรุ่งนี้เอ็กเจแปนต่อ
จะนกบัตรมั้ยมาดูกัน"
amsterinc	840618966754058241	ถอดมาเป็นหน้ากากไร้ปั๋ว... ว่าแต่พี่กี้ถอดหน้ากากนกยังคะ (´∀｀)
Kim_KATiiE	840618768363483136	มินกยูคนแย่งซีน ขอพื้นที่ให้พี่เค้าหล่อบ้าง ไอ้บ้า กางเกงผ้าย้วยๆ บ้าๆๆๆๆ  https://twitter.com/duckyaronz_/status/840607344841048064 …
WIRIXXXX	840618711761346560	นกอะไรรรรร
gameover_k	840618453052530688	นิป้อนไข่นกกระทาเหยาะแม๊กกี้ pic.twitter.com/eumuA9tZhR
iwish2_iwish	840618412908855296	เอาเล่มสี่มาเลยนะคะ เอามานะ เอามาา คุณเพนกวิ้นจะทำร้ายดาวแล้วทิ้งให้ดาวต้องรออยู่กับความเจ็บปวดแบบนี้ไม่ได้นะคะ ไม่ด้าย ;___;
SineAkakame	840618406256693248	กลัวไม่ทันจังเลย ยิ่งชอบนกอยู่ด้วย 
urbabyjihoon	840618401856798720	นกฮูกต้องได้กินข้าวฟรีแน่ๆ~~
jbat_	840618352468979716	คุณอยากเดตกับตัวละครตัวใด — ยากจัง.... แต่ขอเป็นบรูซ เวย์นละกัน จะช่วยเขาเลี้ยงพวกลูกนกเอง-- http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO6J2XIGV7KC2GRKXCN6BX62BYFIRBZZMZSNE5BMUSRXK6Z7QGKEA4YFKEQPY43OA7PQPXYKVBJAWQDVHFCJB5OTWI7UAOEDO4HRT2SPJWT2266ZQHRJ3LMH7BEEISIAKELC73PG75EP73LU3YKYYDZY2SG4A5WFRRPR6BB3L5OOYN6A==== …
prabpranot	840618326078369794	นก+นก เป็น นก+นก
sport_dailynews	840618249800761344	"""บิ๊กตู่"" ร่วมยินดี ""รัชนก"" ทะลุชิงฯ ""ออล อิงแลนด์"" https://www.dailynews.co.th/sports/561193  ข้อมูลจาก @dailynewstwit"
Prim_aum	840618129491341312	"นึกถึงคำที่พี่บีบอก ""ปีนี้ต้องเป็นปีของพี่""
หนูไม่นกนะคะ 55555 ปีของอั้มเหมือนกันนน"
ppisces__	840617901509951488	บัตรทะยอยหลุด รีเฟรชรัวๆเลยไม่นกแน่ #THEWINGSTOURinBangkok
life_withTaeng	840617889405198337	ยังคงเสียดายอยู่ อยากตบหัวตัวเองแรงๆเลยอ่ะ ทำไมไม่รีบพรีทยน.รอบ2 นกเซตพ่อบ้านเลยว้อยยย
tenttpcy	840617862045741056	เสียใจด้วยคุณนก
dreamy_amber	840617788158836736	อะเร๊ะ!? สุขสันต์วันเกิดวันเกิดนะคะยูสึจัง *จุดพลุ* ปีนี้ขอให้ไม่นกในทุกๆเรื่อง มีเงินใช้เยอะๆ สมหวังทุกอย่างนะคะ
Aixjerome	840617671401996288	ทำไมทุกคนต้องตาสว่างตอนดึกอ่ะ เป็นค้างคาวกันหรอ หรือนก (หมายถึงนกฮูกนะ) 55
KinokoCraZy	840617638329892864	ฉันเห็นบางทีตี3ตี4ที่นู่นบางทียังไม่นอนเลย ทดลองเป็นนกฮูกหรอคะทาคุมะคุง5555555
onemindday	840617619514318849	หายไวไวนะจส อยู่กับพวกเรานกน้อยไปนานๆนะ #GetWellSoonJackson #Jackson #GOT7 #iGOT7 #สู้ๆ
pgdust9	840617577986506752	ปัญหาคือทั้งวันง่วงแทบหลับกลางอากาศ พอถึงตอนจะนอนตานี่ใสแป๋วเป็นนกฮูกเลย..
ItsnotVIVVI	840617569656557568	รักใครก็ยาก รักใครก็นก
boarboth555	840617483690160128	กินมาม่ามากไม่ดีค่ะ อยากกินนกฮูกมากกว่า 
markleexfdown	840617480737325057	ไม่ให้นี่นกก็ดีครับ เหนื่อยแล้ว55555555555555555
outfyx	840617366421553152	ตอนวงเมนตัวเองก็กดบัตรไม่ได้เลย นกตลอดดดดดดดดดดดดดดดดดดด แต่นี่ไม่ใช่วงเมนไง แต่คือก็ชอบไง แต่กดบัตรได้เฉยย 55555555
Benjy_MB95	840617226289864704	ค่า สุ่มแจกเลยค่า มีตนนกเยอะ
beamyim_TK	840617096912367616	อิสาสสสสส นั่งหาวาปตินกลางคืน
EH_smile_	840616990641291264	@saraOshop ได้รับบั้มแล้วนะคะ ถึงจะนกการ์ดเมนไปแต่ดีใจที่ได้เจอพี่ๆ555 พึ่งนัดรับครั้งแรก เขินจนทำตัวไม่ถูกเลยค่ะ #saraOreviewpic.twitter.com/DKlO1rkZF9
miramerr11	840616989013897216	"โว้ยยยยยยยย อะไรนักหนาว่ะ ดหกา้ดห้ดนดรนกฟำพยเ่หีดดเห่
หีหีหีหีหีหีหีหี ขออนุญาตพิมคำหยาบ"
Pomii_xxGD	840616934592847872	พับนกส่งไปเยอะมาก คิดถึงจริงๆ ทุกอย่างที่เป็big dan beam คือที่สุดอ่ะ
Benjy_MB95	840616846537633792	ยังไม่มีเลยค่าา เรายุไกลเลยนก55
92XARTHUR	840616830435713025	ขอให้(ไม่)นก
ddmerj	840616799540408320	"นี่คือนิยามของคำว่า
""ยิงปืนนัดเดียว ได้นกสองตัว""
ฉลาดในการตัดคู่แข่ง แต่ก็เป็นการตัดอนาคตเด็กด้วย อันนี้ไม่ดีเลย
#TheFaceThailandSeason3"
bbbbb93_	840616765272997888	ตรงแสกนกระเป๋าคือเทของเราออกจากเป๋ามาหมดเลยเด้อ 55555555
PIIPIASS	840616607747461120	ถ้ามีงานมีตนี่ต้องนกแน่เลยฮื่อ 
aaaaaaaaaaunnnn	840616503011495940	มึงก็ไม่นกน้าทิววววว5555555
kns_minghao97	840616471302619137	พี่ไม่เบื่อนกฮูกง่ายๆหรอกครับ จะคุยด้วยไปตลอดเลย นกฮูกก็ห้ามเบื่อพี่นะ
pudcuteboy	840616444530323456	บอกไปแล้วก็นก ... นกรับปีใหม่เรย
Yaowalaksci55	840616355485245440	กลับมาสร้างรอยยิ้มให้นกน้อยไวๆน้า รักมากรู้ยั้ง #GetWellSoonJacksonpic.twitter.com/E1lU4GynlK
muay_supatra1	840616340368982016	"สงกรานต์นี้ถ้าโดนคนหล่อปะแป้ง จะทำเหมือนเเป้งเข้าตา ถ้าเขาถามว่าเป็นไรมั้ย จะบอกเขาว่า""เป็นผัวเรานะ"" ถ้าเขาไม่ถาม ก็นกไป #สงกรานต์2560"
pttybby	840616302066597888	พี่แกเหมือนเพนกวินno.2ค่ะ แต่ไม่เปนไร ไว้จะเปิดหาพี่แกใหม่มาเสริมNpให้เก่งเอง ดีต่อใจแบบนี้เอาจอกไปเลยค่ะ เวล100
Mhuyok_kie	840616122844090368	อ่อๆจะเปิดสวนนกเมื่อไหร่ก็ชวนด้วยนะ
dearchocobaby	840616119824080900	กางเกงหนังเนี่ย ตอนยุนโฮใส่นางเด็กเกอนกว่าจะอยากใส่(มันไม่สบายตัว) แล้วมาเริ่มอยากใส่เพราะเห็นชานใส่  pic.twitter.com/c1ChGeViOs
jhxpe_	840615890051719170	โว้ยชีวิต อยากโว้ยดังๆ5555555 นกโคตรนกโคตรนก
dalnimg	840615795986116608	@koyehz นกละนะรู้ยัง
dalnimg	840615738339610624	บัตรทรูยูก็นกไปละ 
dalnimg	840615640452890624	"ประกาศผล 17 แต่คอนมี 19
ถ้านกแล้วจะหาบัตรทันมั้ยอ่ะโง่ยยยยย ㅠㅠㅠㅠㅠㅠ https://twitter.com/truemusicapp/status/839025993029279744 …"
renjunnerdx	840615625609248768	มินกยูธิงส์คนใหม่น่ารักจังผมแอบชอบพี่เค้า ฝากบอกให้ทีนะ
KetTwt	840615550824808449	ขอให้พรุ่งนี้ไม่นก วันนี้ไม่ไหวล่ะ ง่วง 
Mhuyok_kie	840615444415311873	คือนกหรอ
urbabyjihoon	840615410873520128	คุยกันจนกว่าพี่จะเบื่อเลยนะครับ~ นกฮูกจะอยู่กับพี่เอง!
pockynmm	840615394482216961	เจ้าจินกยูเรียนโสภา แฟนเรียนฮันลิม นี่โตขึ้นหน้าน้องชัดขึ้นด้วย หน้าไม่ขาวหนักเหมือนเมื่อก่อนแล้วลูก5555555555555
maybahha	840615166043598849	ตะม่าย @off_tumcial ถึงมีเสียงสู๊งตลอดพี่ไม่เข้าใจเจ๊งๆๆๆๆ พี่คริสดูไลฟ์ไม่ทันเน่วววว @kristtps นกอินทรีย์ชัดๆๆ pic.twitter.com/Haqfdhtt31
aaaaaaaaaaunnnn	840615074779680768	รูปหีจังเตง55555555 ขอบคุณเด้ออผู้สาว ขอให้ไม่นกเหมือนกัน จุ้บๆ 
kns_minghao97	840615036515098624	เออ นั่นดิ น้องนกฮูกพูดถูก งั้นไม่ต้องกินพี่นะครับ ให้พี่ได้อยู่คุยกับน้องต่อไปแบบนี้เรื่อยๆนะเลย
nopchychala	840615023785332736	เอ้ออ พี่เว่นมาอีกครั้งกูก็นกอีกครั้งคร่าาาาา
pangpangline	840615013295374336	ไก่เถอะ ไม่อยากนก .. 5555
mobshownux	840614998770569216	หนูล่ะ เป็นแรดแลเวเป็นนกด้วยมั้ย
_ihuq	840614974988931077	นกไปห้าร้อยกว่าคนแล้วนะคะ.... 5555555555555555555555555555555555ฮือ pic.twitter.com/cxEYqm8HRZ
toonhb	840614966918971392	นกกตลอก เจอแต่รถ เห้ออ5555
dyokyungyx	840614885104865281	หนูนกหรอ ป๋าก็นก มามา มากอดกันลูก
wooeve96	840614882630234112	มินกยูยืนขาชิดอยู่คนเดียว ลูกสาวแม่งือออออออน่ารักกกก pic.twitter.com/rRDehwmUl7
IM96_bTH	840614856487129089	ไม่นกหรอกลองป่ะ
tchdxjitss	840614817199140864	สกวหดนกสหฟลงบก
apyy__	840614813101244417	นกว่าเจ็บแล้ว
HMmakesmecry	840614793690021888	นกมาก ไม่น่าไปดูรีวิวลิปเลย ไม่ๆๆๆๆๆๆๆ
chonticha_93	840614781811748864	ไม่นกนะคะ 
PinkPumpkinzPie	840614650190299136	ขำไมค์ ฮื่อออ 55555555 ไมค์ควรรู้ว่าเพื่อนไมค์คนนี้พญานกก ถ้ามีรูปคู่พี่มาร์คแบบนั้นนี่แต้มบุญหมดเกลี้ยงแน่ๆ55555555555555
nakyungxpinky	840614631999643649	แต่พอดีว่าเรามีคนเอาว่ะนาย เชิญนายอยู่แบบนกๆไปนะ แต่เราสัญญาว่าจะไม่ทิ้งนายให้นั่งกินหมูปิ้งคนเดียว เพราะเราหิว
WSJ_MS	840614486939656192	เปล่านะครับ กลัวเขานกเหมือนผมต่างหาก 5555
_wisaya	840614471462674432	อยากไปอยู่ อยากเรียน นกรับตรงแล้วแต่รอบแอดอย่าเทหนูเลยนะะะ https://twitter.com/seniorswu/status/840611382093479936 …
naofiction	840614413581221889	ท่าแกะก็ช่าง... นกเป็นภาพมีคนสอดแขนมาซ้อนหลังแล้วดึงขึ้นมาอุ้มทั้งตัว ฟฟฟฟฟ
eiffelgyurix	840614398431383553	ชีวิตพี่เขียดโคตรดราม่า นกไม่พอ เหยียบเปลือกกล้วยลื่น ... โธ่พี่ #ลิริควัยขาสั้นpic.twitter.com/90T4CconH3
JunJarn	840614385441628160	พี่เจนนี่จะเหมาทั้งร้านยังนก นกไกลถึงเกาหลี  #เทยเที่ยวไทย
Eescappee	840614348028497920	มั่นหน้าว่าได้ สุดท้ายนก
eunpoohh	840614340969488384	สงสาร บวชแก้ซวยมั้ยเผื่อหายนก
urbabyjihoon	840614319037415424	เจอสาเหตุแล้วครับ! นกฮูกก็เพิ่งอาบน้ำเหมือนกันครับแหะๆ
cyprp2529	840614315166068736	งื้อออนกกกก><
friendcheep	840614233947623424	กว่าจะตัดสินใจไปได้นี่คิดแล้วคิดอีก แถมตื่นเต้นล่วงหน้า สรุปนกจย้า5555555555555
helloimkit	840614206462345216	เป็นเพลงแรกที่มีคนกด love เยอะ 555555555 แต่คิอมีแต่คนอินโดที่ดูไม่น่าเป็นติ่งเกาหลีมากดทั้งนั้น 5555 pic.twitter.com/O4Bwn4pdUj
mongmina	840614193061490688	นกไปตามระเบียบ
HS960615	840614163881766912	[Sale] ที่คั่นมินกยู/โฮชิอัลบั้ม love letter ใบละ 250 บาทส่งฟรีจ้า สนใจ ดีเอ็มได้เลย  #ตลาดนัดสวนแครอทpic.twitter.com/iUwYPXMREl
shamanei	840614148404789248	ปาผลไม้ไปด้วยค่ะ ช่วงคูณสองเราไม่ว่างเลย กับไม่มีตัวคูณแล้วลำบากมาก กดหาก็นกอ่ะคุณไอ งอแงงง. จะไม่โหวตแล้วววว ฮื่ออ อยากเท
urbabyjihoon	840613929369780224	โอ๋เอ๋~ขอโทษครับ ( . _ . ) ถ้านกฮูกกินพี่ไปแล้วใครจะคุยกับนกฮูกล่ะครับ~~~
SKrutnoi	840613651979616256	หว่ายยย นก นี่ก็นกไม่เห็นจะบ่น
timejunee	840613626226528256	อย่านกเลยหนูขอร้อง
CottonSky__	840613591506026497	หวัดไรครับ หวัดนกรึป่าววว
urbabyjihoon	840613587647250432	ต้องลองนะครับ! มันอร่อยมากกก(ก.ไก่ล้านตัว) แต่เพราะคนแบบนกฮูกเลยมีคนยังไม่ได้ลองกินอยู่เยอะครับ(ผมเหมาเอง)
AKUTAGAWA_2nd	840613555946770432	"*เมื่อเห็นชื่อฟลว.ใหม่ถึงกับตาโต* .. @BeastRashomon 
บ่นไปวันเดียว ..เจ้านกฟ้าก็ประทานมาให้ทันทีเลยหรือไง .. pic.twitter.com/UWewwAzyEu"
