thisisauk	859106909961441281	ชี้นกเป็นนกชี้ไม้เป็นไม้ ชี้ไอนู้นพี่ก็จาซื้อให้ ถ้าน้องอยากด้าย คนนึงก็ตามใจอีกคนก็ย๊อมยอม เห้อ ไปแต่งงานกันเรยไป
queenDo_	859106870799106048	นก นก ทูเดย์ #BTSBBMAs
bampigly	859106773659115520	อยากไปคอนกัซครั้งนี้มากแต่คงนกไปตามระเบียบ
Thepinklady_	859106762841964544	อยากลองอ่านฟิคแบบยศระดับเท่ากัน ฐานะเท่ากันแต่ซอบเหนือกว่าอ้ะ อีพี่ต้องแบ๊ดนะแต่ซอบชี้นกเป็นนก ชี้ไม้เป็นไม้ ขัดใจเป็นโดนดีด
army_jkmin	859106640007647233	มันเป็นการนกแบบมีสตอรี่ #BTSBBMAspic.twitter.com/AmlF9f1nR2
JK_97RED	859106638954876929	ทรัมมัยมรี่จรีลกรวนตรีนกรุแบรบนรี้ อรีดรอก
ppnf96	859106581912330240	"ในตอนนั้นต้นเดือนมกรา ชั้นก็ไม่คิดหรอกว่า โสมแดงกับนกอินทรีเขาจะมากันไกลขนาดนี้
ถ้าย้อนเวลาได้จะเปลี่ยนข่าว  #BBMAs #JustinBBMAs"
Uaremoonchild	859106356611002368	นกบัตรคอน #BTSBBMAs
chanhun_05	859106056290553856	นกลิง #JustinBBMAs #BBMAs
vmkkmmi_	859106039349760000	"บังทันคนไหนชอบอวด นกตลอดเวลา?

ตอบ ยุนกิ เพราะ ชูกา ก้าก้าก้าก้า  #BTSBBMAs"
JMBTSCHIM	859106036149477377	ปีหน้าชั้นจะไม่นกคอน #BTSBBMAs
noneneanymore	859106001919778816	นกตั้งแต่ยังไม่ได้เริ่ม
NiceSuwapat	859105922089590784	จริงๆอะ ไหนๆก็นกแล้วอะ วันหลังเอาอีกรอบดิ้ รอบแรกชุดนิสิต รอบสองเซ็กซี่ตีม รอบสามเอาไรดีอะ แต่งหน้าจัดเต็มไปเลยดีมะ หรือแฟนซีดี55 ไหนๆก้ไหนๆ
sky_nipa	859105907992547328	ชีวิตที่นกคอน #BTSBBMAs
beambrabaa	859105859724386304	ความนกของกู แง้ จะแฮปแบบเนียนๆ ช่วยให้ความร่วมมือกับพี่หน่อยค่ะ นางกดพาสไปอย่างรุนแรง click turn back please I wanna you look that na pic.twitter.com/PdF348lG33
swagvy_zaza	859105770243096576	"@BamBam1A รักแบมมากอ่า ฮือออ
ช่วยอวยพรให้เราไม่นกบัตรหน่อยได้มั้ย"
koizumi725n	859105724659507200	เสียงแรกทำน้ำตาไหลเลย โอ้ยยยยยดีใจจจจจ ตื่นเต้ย#นกง่าแทฮยองอีกค่ะ #มายโซลวีก้า
meienaeng_	859105703696285696	ล็อก เข้าไม่ได้ ก็เลยให้เจียนมาอยู่บ้านนี่ก่อน คุยเสร็จเอาทรศ.ใส่เป๋าผ้า ไปเซเว่นก่อนกลับบ้าน จะเข้าเซเว่นนึกได้ไม่ได้เอาทรศ.ไปด้วย ย้อนไปรถ
wirawan_29543	859105622851178496	อียองต้องรู้ความจริงแน่ๆว่าการยองคือเมียกิลดง นกซูบอกรึป่าวอ่ะ
first_WP7	859105554064592896	รักมากมาย น้องแบมมมมม ขอให้น่ารักยืนยงคงกะพันธุ์ ร่างกายแรง หน้าที่การงานดีขึ้นไปเรื่อยๆและอยู่กับนกน้อยทุกคนตลอดไปน้าาาาา ร้ากกกกส์
_kwxng	859105491779174400	ขอให้ทุกคนที่เทรนสวยๆรวยๆมีแฟนหล่อๆนะค้าา ขอให้ไม่นกด้วย สาธุ #JustinBBMAs #BBMAs
YJinapuk	859105240263516160	คนเราจะนกได้เบอร์นี้เลยหรอ
M_mang0107	859105098319908868	ไม่นกๆๆๆๆ
_SShanks	859105091441238016	ไม่นก แต่นก ตบหน้าตัวเอง 55555555 https://twitter.com/ahgase_yjbie/status/859080534793650176 …
dskunita	859105046830604288	ทำบุญมาดี ฮื่อออ แต่ชีวิตจริงนกตลอด pic.twitter.com/hCOkJLQpZ6
Nadiamrt19	859104984285069312	มันน่ารักม้าดดด MB สุด บอกเลยของเเถมก็น่ารัก ใครพลาดแล้วจาเสียใจน้า เราจะเอาส่วนนึงไปขายที่หน้าคอนด้วยนะคะเเต่ถ้าใครกลัวนกก็พรีกันได้เยย  https://twitter.com/nadiamrt19/status/858697599305502721 …
trista_e	859104966299983872	เสียใจจัง นกตั้งแต่ยังไม่เริ่ม pic.twitter.com/i0vWHnK4GU
jeehoi_	859104918874996737	#BTSBBMAs คนนก2017
NJ_GiixZ	859104742516989952	เลาว์น่าจะนกคอนแทยอนนะ #BTSBBMAspic.twitter.com/824wDhJ8hQ
ilysorx	859104740960944128	อื้ออ ขอบพระใจมาก!! ถึงเราจะนกเราก็จะเป็นนกที่ดี๊ด๊าที่ส๊วดอ่ะ>___< มาบ๊ะๆโอ้บ๊ะๆกังๆๆ อิส์อิส์ สภาพจะเป็นนกเอดส์แล้วละ
NiceSuwapat	859104655812448256	นอนดูคลิปตัวเองถ่ายคู่กับป้ายแบมแล้วขำมาก ไปถ่ายมาหลายรอบ ไม่โฟกัสซักรอบ อย่างตลก อย่างนก5555555555
minhyukkodpua	859104360269193216	"นก+นก=รีสตาร์ท
ชอบใครจะจีบใครก็นะกินแห้วตลอดเลย เส้าา"
Noi3995	859104246804828161	นกต่อไปค่าาา #BTSBBMAs
_brightmyb	859104212835225601	นกบัตรคอนของเราคือไม่มีเงินจ่าย
HeartBeat4You_	859104162654466048	"ง่วงนะ แต่ไม่อยากนก
#peckpalit
#หน้ากากจิงโจ้
#งงเด้งงเด้
#เป๊กผลิตโชค
#ชอบคนแก่ pic.twitter.com/NkzfPsUfA3"
HandsomeKrit	859104144983969793	เหงาหาคนมานอนกอด pic.twitter.com/FwxDMccnBV
sweetpieARMY	859103881380282368	อยากจะบอกว่าตลาดนัดบังทันวันอาทิตย์ #BTSBBMAs นกสแตนดี้กุกอ้ะ นกต่อหน้าต่อตาา อุตส่าห์เตรียมข้อมูลมาดี หุ
fixmjss	859103842373324800	ที่รีๆไปนี่ไม่นกได้มะ  ขอซักอย่าง
_i100u	859103747368038401	โตไปไม่นก #JustinBBMAs #BBMAs
YJinapuk	859103700723290112	มามะ ใครยังไม่นอน เมนชั่นติดแท็ก #BTSBBMAs มาคุยกับเราา หรือนี่จะเป็นคนนกสองพันสิบเจ็ด
Nn_Gyeom	859103653159813121	ไม่มีใครมาให้เราก็ได้น้าา555 //นกวนไปป
Minmin_twt	859103621010542594	ดีใจจังกูไม่นก https://twitter.com/Minmin_twt/status/859099821793202176 …
appcheezeTS7	859103601477668867	น่ามคานนนน นกแล้ววว 6555
Mint_AHM	859103505440690180	กอดปลอบอาโบ มานอนกอดเราแทนได้นะ
MoneyPnsK	859103476990726147	ว้อย คนแจกนกค่ะ สุ่มใครก็ไม่มารงต. ;----;
jrn_earn	859103412205502464	วันเกิดนุ้งแบมคนขลัง ขอให้พี่ไม่นกของแจกด้วยเถิ้ดดดดดดด สาธุ
tassa_pp	859103409525227521	นกน้อยของกัซ อ้ากกก HBD น้าครัช #YoungAndRichBambam pic.twitter.com/2s1w04ABgt
Moji_soSo	859103362050019329	#SOLOISTcopyFiction แจกรอบ2 วันที่7/05/17 5ใบ แจกรอบแรกผ่านไปก็ยังไม่ฟ้องแต่อันนี้ไม่นกนะรีกันไว้ เผื่อแจกครบแล้วจะฟ้อง ยังคงหวัง pic.twitter.com/GACUDfifys
pearpearppp	859103352625414144	อีเหี้ย ไม่น่านอนกลางวันเลย
Chonlymook	859103351643951105	คนนก2017 อดเล่นไปสิ
mmookkn	859103196102381568	จะไม่ทวิตว่าอยากให้พิจินยองอัพแฮปน้องแบม ถ้าทวิตไปปุ้บน่าจะนกเพราะพี่ไม่อัพทันที
jiminnieangle	859103039923277826	#BTSBBMAs ขอให้ปีหน้าไม่นกคอน
Realframez	859103018662248448	#BTSBBAs  ใครรีขอให้ไม่นกคอน
funnynkn	859103015411662848	นกในทุกๆเรื่องเลยอ่ะ #BTSBBMAs
panpan255851	859103008193302529	จริงมากๆเลยค่ะ เราทำเเบบนี้ทุกครั้งที่ขึ้นจนเป็นเรื่องปกติไปเลย เเม้เเต่ตอนกลางวันยังไม่เว้น เพราะไว้ใจไม่ได้จริงๆ ยอมรับเลยว่าระเเวงมากๆ https://twitter.com/ddt_dean/status/859043942217662464 …
janncyx	859102920096194560	อ่ะแถมคลิปที่ช่วยยืนยันความนก ขอบคุณที่โฟกัสแท่งไฟค่ะสวัสดี pic.twitter.com/8QC9wdjw9e
phunhomisjisoo	859102880908824576	เนอะ ตอนแรกเค้าก็ว่าจะ2000 แต่เริ่มลังเล3000แล้ว กลัวนกจังโอ้ย คืออยากไปทำโปรเจคด้วย ไม่เห็นใกล้ไม่เป็นไรไม่ค่อยซี
jungwooallurex	859102855310987269	อะโห เอาแบบนั้นเลยเน้อ งั้นก็ได้นะอยากถูกพี่ปูตินกอดๆจะแย่แล้ว :<
Bxpnk_	859102796875943936	ใครรี #BTSBBMAs ขอให้ไม่นกทุกคอนทุกมีตทุกศิลปิน :3
mlandfriend	859102617569447939	มินกยูกับทุ่งลาเวนเดอร์ของเขา
kkkji__	859102498035974144	อฟช. ปล่อยมาบ่อยๆมันก็ดีต่อใจอยู่หรอก แต่ปล่อยเร็วกว่านี้ได้มั้ยคะ 5555555 หนูไม่ใช่นกฮูกน้ะคะพรรรรี่ #เดือนเกี้ยวเดือนเดอะซีรีส์
pyiwcs	859102465446223872	อะไรขนาดนั้นนนนน มินกยู~~~~~ pic.twitter.com/SFS5O6YBrY
asnee_jack	859102462682087425	"นกตลอดถ้าของฟรีของแจกไม่เคยได้เคยได้แค่ของแจกวันเด็กเท่านั้นแหละค่าา 
สุ่มได้อะไรเอาหมดขอไม่นก"
marywithj	859102434639073284	ความจริงก็ไม่นกหรอก แต่อยากได้สาขาแถวบ้านง่ะ
J97Magic	859102416687439872	วันนั้นนตอนกลับจากคอนเราเอาวีดีโอมานั่งดูตื่นมาก็หยิบมาดูก่อนนอนกลางวันหรือกลางคืนเราก็หยิบมาดูแม่ตื่นมาเห็นเรานั่งดูแล้วถามว่า 1 #BTSBBMAs
marywithj	859102383724388352	ไม่นกคูปองซิสเล่อร์ surprise!!
Purufai_Ojisan	859102383091048448	รอครบล้านก่อน จะโชว์นกร้อยตัว
NoTiing	859102380490608642	ต้องนกอีกกี่พันครั้ง
Wimonsiri_boom	859102259010871296	สินค้าชิ้นไหนโพสราคาผิดไป ขอโทดนะคะ พอดี มันคล้ายๆันกลายตัวเบลอๆ
yenasosadx	859102242254618624	คือเคยไปดูดวงเขาบอกว่านี่เปนคนอาภัพรัก อือตอนนี้ก็เชื่ออะถ้าแอบชอบใครก็จะนกๆไป ส่วนพอมีแฟนก็เจอแต่แฟนไม่ดี
aonlovebambam	859102214417072128	นก เพื่อจีมิน #BTSBBMAs
04_youare14	859102170456539136	เอาซี้~จะนกไม่นก//นกมาเยอะ เจ็บมาเยอะ
mint_lj	859102166895677440	นกคอนเสมอต้นเสมอปลาย #BTSBBMAs
MINTSALANDER	859102159111049221	ขอบคุณนะคะ. งื้อออออ ไม่นกนะ https://twitter.com/Jwimi852f/status/859100051045470208 …
HeartBeat4You_	859102153406767104	"ง่วงนะ แต่ไม่อยากนก
#peckpalit
#หน้ากากจิงโจ้
#งงเด้งงเด้
#เป๊กผลิตโชค
#ชอบคนแก่pic.twitter.com/YYsdKaJay2"
bambam32a	859102132762431489	นกบวกนก #BTSBBMAs
_Hopbiismine_	859102129310507008	ใครรีขอให้ไม่นก ไม่นกทั้งผู้ ไม่นกทั้งคอน สาธุ #BTSBBMAs
_Firstt1M	859102108901036033	สมแล้วที่ไปงานเอสแล้วนกกลับมา  กำ5555 #สมแล้วที่เป็นประเทศด้อยพัฒนา
sayitbnx	859102093017325568	โอโห มินกยู โอโหหหหหหหห
bambam32a	859102075631816705	นกเอฟวรี่ติ้ง #BTSBBMAs
Noon_thidaporn	859102032002666496	#BTSBBMAs มีความนกอีกแล้ว อยากกินนน
bambam32a	859101981536800768	นกคอนบังทัน #BTSBBMAs
immew_	859101961336926208	จะนกเพียวไหม
jk10997_	859101950851268608	นก #BTSBBMAs
bambam32a	859101937601454080	นกสองพันสิบเจ็ด #BTSBBMAs
noon_nantawan_	859101916902547456	ปีกน้าขอไม่นกคอนนะ #BTSBBMAs
boomm0409	859101881825611777	ขอให้ปีหน้าไม่นกคอนเถอะสาธุ #BTSBBMAs
bambam32a	859101860547796992	นกเหยี่ยว #BTSBBMAs
bambam32a	859101834295758849	นกแร้ง #BTSBBMAs
bambam32a	859101798988107781	นกบินหลา #BTSBBMAs
bambam32a	859101778792534017	นกขุนทอง #BTSBBMAs
naradavk20	859101776208830465	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk19	859101773738397699	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
Jabont	859101772861788162	ใช่คะพี่ตา นกงงมากจะเบียดทำไม งบหมดอ่อ แล้วใส่ชื่อจังหวัดมาอีกทำถ้วยอะไ่ร มันคงไม่ใช่ศาลากลางที่อื่นแน่ๆ อยู่ละ
naradavk18	859101771171471360	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
nevervalone	859101768826867713	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk16	859101766230474752	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk15	859101763650990080	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk14	859101761088258049	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk13	859101758806675456	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
BangZwank	859101758726983683	#BTSBBMAs   จีมินกลมกลม
naradavk12	859101756185235458	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk11	859101753869979654	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk10	859101751521169411	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk9	859101748757012484	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
bambam32a	859101747003785216	นกแก้ว #BTSBBMAs
naradavk8	859101746294956038	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk7	859101743652544512	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk6	859101741341593601	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk5	859101738778996736	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk4	859101734530043904	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk3	859101731673722884	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk2	859101729136062465	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
naradavk1	859101726191697921	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
fern_12541	859101723536654336	ไม่อยากนกคอนเลย ฮืออออออออๆๆๆๆๆ สี่สิบ #BTSBBMAs
i_mutate	859101608248037377	ที่ขำคือไรรู้มั้ย ครั้งแรกที่ไปหานภัทรตอนละครเวทีอ่ะ นี่ได้ที่ดีมากใกล้น้าแต่พี่ไล่ให้ไปรวมกับแฟนๆข้างหลังนู้น นกแท้  #7thGunAnniversary
NHO96X	859101516539482113	จีบคนไม่เปงคั้บ จีบละนกตลอด
mnpitchz	859101509367222272	ทรมานเหลือเกินช้าน ดูไลฟ์ไม่ได้ ต้องอ่านหนังสือ แถมจะดูย้อนหลังไลฟ์ก็เสี่ยงโดนลบอีก คนนกที่แท้ทรู ฮือออออ 
naradavk20	859101481466699776	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk19	859101478757163008	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk18	859101476202860546	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
nevervalone	859101473614974977	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk16	859101471148621824	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk15	859101468695056385	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk14	859101466119688192	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk13	859101463687053312	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk12	859101461136891905	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk11	859101458309959680	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk10	859101455663353857	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk9	859101453209579520	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
k4n_95	859101450927874049	ขอให้ไม่นก #BTSBBMAs
naradavk8	859101450722357248	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
chanyeol_sunsun	859101448306540544	ใครรีขอให้ไม่นก #JustinBBMAs #BBMAs
naradavk7	859101448247824384	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk6	859101446012260353	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk5	859101443332100096	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk4	859101440295424000	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk3	859101437682302976	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk2	859101434880512001	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
naradavk1	859101432359772160	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
fern_12541	859101429125992448	ใครรีขอให้ไม่นกคอน ขอให้ได้มม.โอป้าเยอะๆ #BTSBBMAs
Nooknik1013	859101416438194176	ขอให้แบมกล้ามโตวันโตคืน ซิกแพคปังๆ ถ้าไม่นกคอนมิกซ์มีตรอบนี้เราคงได้เจอกันครั้งแรก อยากไปหามากกกก #YoungAndRichBamBamDay
BambamDB_	859101380480348160	คอนครั้งนี้ไปไม่ไปไม่รู้ นกไม่นกไม่รุ้รุ้เเต่ว่า ป้ายไฟ งู รอเเล้ว เเละกำลังจะทำรูปเย้ อยากลองเอากล้องไว้ที่ป้ายไฟจุงเสี่ยงดีไหมน้า
Gna58	859101339581796356	ใครรีก็ขอให้ไม่นกคอร์นนางนะจร๊ #ShawnBBMAs #BBMAs
mpeicxnyot	859101087281709056	"ใครรี ไม่นกคอน
#JustinBBMAs #BBMAs"
hxppyohse	859101038472609793	ใครรีขอให้ไม่นก #BBMAs #JustinBBMAs
BangZwank	859101020584005632	#BTSBBMAs นกคือเรื่องหลัก
got7_aonn	859100939436806144	"สุขสันต์วันเกิดค่าา..พี่เเบม  มีความสุขมากๆร่างกายเเข็งเเรง เเละเป็นรอยยิ้มให้กับนกน้อยตลอดไปนะคะ 
#Happybirthdaypic.twitter.com/ZXJ15XT4so"
ptch0	859100922927915008	โอ้ย กูเป็นคนหรือนก
pearl_2712	859100910726795264	"ถ้าคิดว่ายามวิกาล รถแท๊กซี่จะช่วยคุณให้
ปลอดภัยจากการเดินทางคนเดียวได้
คุณคิดผิด..
ต่อไปกูจะบินค่ะ ปลอดภัยสุด ทุกวันนี้ก็นกอยู่แล้ว "
exlaopi	859100841369784322	ขอให้นก ผมนี่อยากหรอยพี่โดยองสุดๆไปเรย
immew_	859100808117342211	%นก : 95%
wani_1234	859100797925183489	"นกน้อย มานี่หน่อยเรววว
#BTSBBMAs"
aunzeen_	859100784956329985	ความไม่นกผู้ชายนอกมอแต่ผู้ชายในมอกูนกทุกคน โดเนจแต้มบุญให้น้องด้วยนะคะในจุดนี้
SmileKSJIN	859100756778954752	#BTSBBMAs ปีหน้าไปหลุมเดินมาหาด้วยนะ อยากให้เรานกเลย
826jpgxx	859100717222461440	บอกอิก๊อนกอนนู่น ซื้อสองอันมันลดดดด
jjackjjae	859100684859301888	"ปีหน้าจะไม่นกแล้ววว~
#BTSBBMAs"
JINSGMONJHJMVJK	859100673815715840	เราไม่ได้นกคอน แต่แค่เราไม่มีเงิน #BTSBBMAs
Morematoom	859100662793068545	ชอบโมเม้นต์แบบนี้อ่ะ แบบไม่ว่าจะเรื่องเหี้ยแค่ไหน ต่อให้อกหัก นก โดนเท ก็มีเพื่อนคอยเป็นห่วงรับฟัง #gayokbangkokss2pic.twitter.com/ZzvJoFikd1
Luna_Jaowkaa	859100645873270784	เซ็งตัวเองอยู่เหมือนกันที่อ่าน เพนกวิน เป็น เพ-นก-วิน ตลอด โอ้ยยย ความเตยนี้
fhoneyeol	859100608506286080	ใครรีขอให้ไม่นกบัตรคอนใดๆทั้งสิ้น เพี้ยงงงงงงง  #JustinBBMAs #BBMAs http://vitw.it/link/PEQDQ 
4marchh	859100543720972288	คนเล่นก็เยอะนี่แล้วทำไมมึงไม่ขึ้นเทรนกับเขาบ้างอะ หรือนกฟ้ามึงลำเอียง #JustinBBMAs
chba_1204	859100508996358145	คัยรีกูขอให้ไม่นกบัตรคอน #JustinBBMAs
cbennhchocho	859100440109109249	วันนี้เขินสัส เขามองกูหรือมโนไปเองวะ555555 ดนอาะยพสกสดะนนกนำ
SpooKii117	859100416574758913	มองแรงใส่ลุงเมส หมั่นไส้...  ทีนี้เนย์จะได้กลายเป็นนกจริงๆแล้วค่ะ 5555555
Earn_Gansuda	859100399411777538	จะนกตั้งแต่ยังไม่ได้คุยไม่ได้นะ
pincchay_	859100386140893184	หักคะเเนนกริฟฟินดอร์ #BTSBBMAs
MyWijittra	859100380524822529	ไม่นกไม่นกไม่นกไม่นก #BBMAs #JustinBBMAs
TYRMBCYBH	859100317434077184	"ขอให้ไม่นกบัตรคอนกัซ 
.
.
.
.
.
.
.
.
.
.
.
.
จบ......#MayWish"
lhongpah	859100233309057025	โคตรอยากจีบพี่ด้วยมุกเฉิ่มๆของเรา อย่างเช่น อยากซ่าไหม ถ้าอยากมาเป็นแฟนต้าได้นะ ไรงี้ กลัวนกจังค่ะ ；＿；
aonlovebambam	859100152878907392	ถึงจะนกคอนก็รักเสมอ เพื่อจีมิน #BTSBBMAs
AYO_JJPP	859100122394664960	อย่านก #BTSBBMAs
nupoohj	859100115633451008	สมแล้วที่นกตัวสีดำเรียกอีกา #สมแล้วที่เป็นประเทศด้อยพัฒนา
PARK2daC	859100045999722497	555 ไม่นกคับไม่นก แต่ว่าต้องนอนละคับ คุยกันอีกนะ
_bmylove	859100016983527428	ชื่อแฟนคลับด้อมเรา นี่ชื่ออะไรดี นกฮูกดีไหม #เดือนเกี้ยวเดือนเดอะซีรีส์
Karentearz	859099951166496768	มีแววจะนกสูงอีกแล้ว ._.
_Hopbiismine_	859099922875928577	ข้ารือพญานก #BTSBBMAs
_Hopbiismine_	859099878521163776	นกหนัง #BTSBBMAs
_Hopbiismine_	859099854697447424	นกคอน #BTSBBMAs
_Hopbiismine_	859099830362152960	นกโรงเรียน #BTSBBMAs
mygyjj	859099802079973377	จะไม่นกคอน #BTSBBMAs
_Hopbiismine_	859099790151270400	นกผู้ชาย #BTSBBMAs
ppraewt93	859099786770763776	วันเกิดแบมเค้าแจกของกัน me// นกนกนกนกโว้ยยยกูนก #YoungAndRichBambam
kimtae_jk9597	859099781389471745	#BTSBBMAs บี เบิร์ด นก
_Hopbiismine_	859099760602501123	นกทุกอย่าง #BTSBBMAs
ionictaeilx	859099740863987713	ออมม่านอนกลางวันมาแล้วไง ~
funnynkn	859099624379826176	นกตลอดอ่ะ #BTSBBMAs
YellowMokpo	859099623247433731	"คนที่3(สุ่มรอบที่3) @JustMarkBamonly 
ไม่นกแล้วน้าา รายงานตัวภายใน10นาทีค่ะ pic.twitter.com/aHta1pJQVq"
Shiiita_Sts	859099616830046209	555555555 กูก็ยิงนกไปหลายตัว555555 ว่าวตลอดอ้ะ
jamjim_	859099521267126272	55555555 บงบงต้องรีบกดบัตรนกไม่นกไม่รู้ขอกดไว้ก่อน เสียดายที่สุดคือไม่ได้ไปของอาร์มมี่ 
Miiikakkkoo_46	859099513734053888	นกมันร้องจิ๊บๆ #BTSBBMAs
k4n_95	859099484143341569	นก #BTSBBMAs
MBAM_LOVE	859099466350993408	"นกน้อย มาหน่อยเรววว
#BTSBBMAs"
_oo_s__n	859099420297617408	อย่านกนะวุ้น https://twitter.com/blingerpk/status/859097429961981952 …
