LUVXJT	848234563763449856	แหน่ะ555555555555555555555 เสื้อผ้าพี่มีเยอะอ่ะครับอยากใส่ให้คุ้มแต่วันนี้มานอนกอดพี่ได้นะครับบอกลอยๆลอยๆถึงหก
khunzakame	848234549158985728	555555555 นกวนไปค่ะ~
Kurohane1	848234532759154688	เริ่มเบื่อไอเกมเหี้ยนี่แล้วนะ ไอดีไหนได้แม่งก็ได้ตลอด ไอดีไหนนกมึงก้นกตลอด เติมไปเหอะ เงินอะ ไม่มีอะไรดีขึ้นหรอก เรทก็เหี้ย
MMimmok	848234497959014400	แล้วหมดแบบหาไม่ได้อ่ะ หาไม่ได้ๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ จะร้องไห้ นี่มันเกือบครึ่งปีแล้วที่ตามหาไม่ได้ บ่นทุกเดือน เฝ้าเว็บมือสองทุกเดือน โมเม้นนก
puttipatbad	848234248238706688	ชู้ปไม่นกแล้วนะ คิคิขัม — มงลง http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7T5KOSTJAKQPTPBR5RCD43F55J2RWZGYSPFRG4QQBWK637IEIOAYUWOPQT3UY7C65IGTZ3JGBAUUIAPR2ICZXQSK7VB2KC6IF7QKUP5UTXTXXJSBY343NHHGMVJSPAYQR66HBWXZUY2PTVL6DKWHX6AUXIDJXGDZXP5VB2JYXAWJQOC=== …
luluke_lookkaew	848234102939504641	งื้ด… //ช่อน--ช่อนก็ยังสับสนในความเป็นนกหรือเป็นปลาของช่อนอยู่แย้วนะ ,__,) #เถียง
_pwdbxq	848233814434263040	กูไปญป.วันที่6เดือนนี้ cbxไปประมาณนี้แต่เดือนหน้า ความนกความนกของชั้นนนนน
Movideae	848233807266193408	มันสูญเสียความเป็นเพนกวิ้น!
MMimmok	848233803575209984	ฉันว่าฉันนกของงานแฟนตาสแน่เลยอ่ะที่รัก ฉันต้องพิมพ์โดกับจ่ายค่าวาดปกฟิคอีกอ่ะ ฉันจะไม่ไหวแล้ว งดๆๆๆๆ 555555555555555
tkz98	848233705457950720	บางทีพี่ก็ยอมใจใยความนกของซ่า พี่ก็นกเจอน้องซ่ามาหลายงานแล้ว
chapmx_	848233670309666816	"กลุ่มมี 16 คน
มีแฟนแล้ว 3 คน 
นก 13 ตัว"
baiphaikung	848233660578799617	ไม่นกหรอกค่ะ พี่สวย 55555
varintorn212	848233486154555392	เป็นมาหมดแล้วจ้าจนสุดท้ายก็ได้เป็น.....เป็นนก 5555 Room39 - เป็นทุกอย่าง [Official MV] https://youtu.be/totIVAi9BUc  via @YouTube
Ammie1125	848233363362074624	เฮียยหนูนกมากกก คือเซ็นลาดกับเสวนาคือใกล้บ้านบ้านระดับเดินไป แต่หนูต้องบินไปsydney แล้วคือไปที่ๆต้องนึกถึงเฮียแน่ๆ นกติดต่อไปหลายวัน โอ้ยยย
w9lsn_23	848233349705482240	เฮียเค้านอนละนะ เนี่ยรอไปมีต ไปคอนเสิร์ตไม่ไหวละ ว่าแต่สิ้นเดือนนี่เดือนไหนอะ  ขอธันเดอร์โดมเลยได้มะ นุ้งไม่อยากนกบัตร
RainyMEA	848233230264225792	คือรักใคร เชียร์ใคร เค้าต้องนกตลอดใช่ไหมคะแม่ ตั้งแต่จองพัลลามมาถึงกุกดู #ทีมกุกดู #ทีมพระรอง #JiSoo #actorjisoo #strongwomandobongsoonpic.twitter.com/pIorvvG9qi
makIlmkc_	848233183510372356	ได้เวลารีของแจก5555555 ไว้ถ้าไม่นกบัตรคอนจะแจกบ้าง
PimmyFarin_	848233032792260608	พี่ปุกอย่าลืมอ่านแชทนะคะ ส่งอะไรนกๆ ไปให้แล้ว 
mmay_kkn	848232929700438016	นกของแจกแต่ไม่นกลัคกี้แฟน ทดแทนกันได้เรายอม   pic.twitter.com/Di0RETIsPv
cool_sinb	848232648728223744	เห็นเพนกวินเดินละคิดถึงตัวเอง ขาสั้น ๆ ตัวเตี้ย ๆ 555555555555
totozilla	848232599369666560	พอเทคริสก็นกสิงไปด้วยเลย ไอ้บ้าเอ้ย
ccompol	848232459711922176	พี่ไผ่นกหรอ
E_DKO_X	848232449221902336	วันนี้คือบับว่า เจอนกบินชนกระจก 2 รอบ คือมันแปลกมา สลบไปเลย ไปช่วยมันมา สรุปไม่รอด
ICREAMX	848232448617963520	ไม่เมนชั่นมาเราก็ไม่แต่งค่ะ ไม่นกอะไรทั้งนั้น (กางปีก) 
seaminn_	848232400463118336	ต้อง ไม่ นก #QBIX #คิวบิกซ์ #QBIXSOCIETY
nongnong0310	848232399766867968	เสพติดการฟังวิทยุตอนกลางคืน
OrderofPhoenixb	848232381441908736	นกฟ้าแบบใหม่ทำฉันงงกับการโต้ตอบบทสนทนาจนเวียนหัว ไม่รู้ว่าตอบไปหรือยังหรือว่าพูดคนเดียว .ดันแว่นที่ปลายจมูกขึ้นส่ายหน้ากับการเปลี่ยนแปลง..
tenxplay	848232348155920384	เกลียดความนกจนชิน 5555555555555555555555 pic.twitter.com/4xiJ3kpchK
canardslotus	848232346948050944	นก!!!!เชี้ยแม่งกูนกตลอดเลย
Jniewalker	848232328941805569	ช่วงนี้อยากทำความดีเป็นการสะสมแต้มบุน ให้ไม่นกไลฟ์ต่อๆไป
1313JYCE	848232288571621377	2017.04.01 วันนี้ไม่นกแต่ไกลจุง เลิฟยูนนะผลิต ....กราบพี่วินที่แว๊นจนทัน #เป๊กผลิตโชคpic.twitter.com/6InEQHxNYw
NatachaKJH	848232145319477248	แจ้งเตือนเงียบมากก คือชั้นไม่คิดว่าจะนกขนาดนี้ พอเห็นประกาศ อ้าว ไม่ได้รี ทำไมรีแล้วหลุดล่ะ ชั้นรีละ ชั้นจำได้
BKXJNX00	848232070732107776	น่ารักจังฟะ มานอนกอดที
30auguz	848231983062831104	ยังไม่ได้นอนเลยครับ นกฮูกหลับยัง
baiphaikung	848231915983261696	ยินดีต้อนรับเข้าสู่สายการบินนกนะคะะะ /พนมมือ
dwfncbk	848231907133341696	ดีเอ็มแล้วครับบบ เราไม่นกกันแล้วแบบนี้ต้องฉลอง เดี่ยวพี่เสียสละให้เหมยเลี้ยงหนมพี่เลยเอ๊า555
RVP1791	848231791504896002	คืบหน้ากรณีอุบัติเหตุ รถชนกันหลายคัน ถนนมิตรภาพ ขาออก หน้าโรงปูนตรานก อินทรีย์ ล่าสุดเจ้าหน้าที่เคลื่อนย้ายรถพ้นกา… https://twitter.com/i/web/status/848224387237003268 …
realpapae	848231661036752896	ปีนี้นกสนามบินไป 2 รอบ รอส่งจุงกิแต่จุงกิยกเลิกไฟล์ท (86)
ccompol	848231625594777600	เก็บทุกโมเมนที่มีให้.....สุดท้ายก็นก
shanklunx	848231608360378368	นกแน่มึง อีปิ๊ สมน้ำหน้า (ร้อเร่นนะ)
tenxplay	848231533026566144	เกลียดความนกจนชิน 5555555555555555555555 pic.twitter.com/bBYXmZ0VHJ
dwfncbk	848231077277687808	เจ้านกบินออกไปจากชีวิตเลาแล้ว บะบายๆ ลาก่อยย ไม่ต้องคิดถึงเรานะ
EXONA_BLEL	848231020591579136	นี่กรรณเขาจะนกตั้งเเต่ในMV Room39 มาจนถึงเรื่องนี้เลยใช่ปะ?555 ทีหลังต้องดูว่าพระเอกเป็นใคร ถ้าเป็นกรรณเตรียมนกเลย #diarytootsies2
fffbgdn	848230980598890496	เพนกวิ้นอย่าทิ้งประชาชล
keyboardintown	848230965738487808	นกหรออยากมีดิสแมนๆ แจกดิสมีแต่แบ๊ว
9AM_PM	848230887808544769	นาทีนี้ นกก็ไม่กลัวแล้วแหละ
pajnome	848230850848145413	ไม่มีคนกอดนอนไม่หลับเลยฮืออ
minepluss	848230800575275008	นกที่แท้ทรู55555 ฝันดีนะฮับบ
kchyns	848230737140527104	อย่างที่โมจิพูด นกมา ไม่เกินสามวันมีใหม่ ถถถ
khaihae_	848230660246429700	เมื่อไหร่จะมีเงินไปคอนตปท.บ้าง ในประเทศต่อให้มีเงินกูก็นกเพราะจองไม่ทัน
pps6104	848230449348435968	นกตัวเบ้อเริ่มเรยค่ะ  https://twitter.com/irisqzx/status/848197726307139584 …
Bingsoo_Sama	848230356423557121	อย่าปล่อยให้ฉันมีปีก ...นกนะไม่ใช่เป็นผ้าอนามัย
aoMm0409	848230240719519746	อื้อหือออออ นกตัวใหญ่มากกกกก
astarseoul	848230153872228352	"#imekwaveinbkk หนุ่มหล่อหุ่นนายแบบ #Minkyu ทักทายเป็นภาษาไทยเรียกเสียงกรี๊ดเกรียวกราว ""สวัสดีคร้าบ มินกยูครับ"" pic.twitter.com/neUOdBOuh0"
kamblinkkkie	848230129700487169	โอ๊ยเศร้าอะะะ ถ้าเป็นทีมกุกดูคือร้องไห้ไปแล้ว นกอะไรเบอร์นั้น นกอย่างน่าสงสาร ผู้หญิงไม่เอา #strongwomandobongsoon
quintonic	848229884354625536	แล้วตอนโฟโต้กรุ๊ปตอนนับลำดับกันเองนี่ได้คิโน แม่ไซต์ขอแลก นี่ก็โอเคแลกกัน นังดีใจใหญ่มาก แบบดีใจสุดๆ แต่สรุปก็นกค่ะ นังได้เมนช้านนนนน
ntmntmntm_	848229766767366144	โอ้ยยยยยยยยยยย. จะร้องไห้ ได้รางวัลแต่ดันไม่ได้เข้าทวิต อยู่มอทั้งวัน แค่นี้ยังนกเลยดูดิ https://twitter.com/rayluhan19/status/848191797071273984 …
sawitajah	848229627831046144	พอดีนกแก้วที่บ้านเป็นโรคไมเกรน ต้องพาไปหาหมอ555555555555 #diarytootsies2
OrrdyTK	848229601297944576	นก มากค่ะ คุณหลวงขรา เมียต้องปีนรั้ว ดูคุณหลวง นะเจ้าคระ
leegrnughyukk	848229400814301184	ชอบบอกว่าเรานก อ้าว... ทำหน้าไม่ถูกจริงๆ พูดออกมาด้วยความรู้สึกจริงๆใช่ไหม
nestsrapee	848229394711666689	ความเป็นกลางทำให้เราดูแย่ เป็นนก 2 หัว
aumimchun	848229233671364608	ได้ยินแบบ พึ่บๆๆๆๆๆเลยอ่ะ นกสะบัดปีก
thisisabelle	848229098132393984	นกในวันนี้ คือพญานกในวันหน้า.. 
PhusachaPoy	848229074350637056	นก
lawaeii	848228891453906944	หนูไม่รู้ว่าจะเขียนฟิคคู่นี้เสร็จไหม แต่หนูเขียนทุกวันเลยนะ ปอลิง.คนที่ใส่หน้ากากกับคนที่นกบ่อยๆ คู่นั้นแหละ
bbnalin2344	848228883476258817	ความนกนี้55555
ployyStory	848228865982029824	ถ้าคุณเป็นนก คุณจะบินไปที่ไหน — ทุกวันนี้ก็เป็นอยู่ละนกอ่ะ แต่บินไม่ได้ http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7T6ODCJNAJS367NEP7D7SLNZN62UYY2Z2LF5B4AQB2K2Y7KEQCJQUH4DB7YEV7M2VONS5LPBR5UUARBEY3C53DWGP5B6MTGOHPZS2PFWD7SCSMUBQC2TTHDFMILWLAES3NVXGHNYUKYTFGLYDTQOPPYP7SFZZWHX6M6NPKJ47XTQI72VY= …
Bbam_909	848228827679436801	นกน้อยจะดีกว่านี้ถ้าไม่ใช่จิ้งจกก #NeverEver #GOT7https://twitter.com/panatda_toy/status/848228501647802368 …
onlyployy	848228817458024450	เราชื่อเล่นว่า นก ชื่อจริง นกฟินิกช์ เรามีความสามารถเผาตัวเองให้ตายแล้วฟื้นด้วยเถ้าถ่านของตัวเอง เราจึงเป็นนกที่ไม่มีวันตาย ใช่นี่คือเราเอง
yooucompleteme	848228815008550913	แต่แบบพอปีที่แล้วกับปีนี้ พี่เค้าก็ไม่สนใจใยดีฉันเลย 555555555555555555555555656665555555 นกที่แท้จริม แต่ก็ไม่ไรแล้วละ ถือเป็นความทรงจำเดๆ
Madame_Mah	848228707198156800	ข้าแค่อัธยาศัยดี ใยเจ้ามาว่าข้าเป็นนกเป็นหนูเยี่ยงนี้เล่า /มองบนเบ้ปาก
babyntuan	848228684662099968	บอกว่านกก็คือนก ก็ความนกมันมาที่เธอ555555555555555
COLATY_	848228556840644608	": ช่วงสงกรานต์พี่ได้เยอะมั้ยครับ
: สงกรานต์กลับบ้าน
: พี่เป็นคนที่ไหนอ่ะครับ
: ชัยภูมิครับ
: พี่มีคนกลับด้วยยังครับ?
: .........."
thatgirlfeihong	848228439500873730	นอนฟังเพลงครับ วิถีคนเหงา+คนนก55555555
p0nd_pond	848228412044869633	เห็นเม้นท์ในยูทูปบอกเหมือนลูกนกที่เพิ่งฟัก 555
yeahgotchaa	848228329127727104	หุมมมมมมม ตอกย้ำความนก https://twitter.com/8mirumo/status/848193028976123904 …
OAey_OAey	848228214220529664	ความเปิดมาละได้คู่ที่ชิป  แต่ไม่ได้การ์ดเมน  ความนกของฉันนี้  ความเจ้าที่แรงของมาร์คกะจั๋น ฉันได้พวกนางแทบทุกบั้มเลย pic.twitter.com/kQYEc5FW6Y
kanikama_aeng	848228207551696896	ฮื่อ คำว่าคิดดีไม่ได้ ในหัวเค้านี่ 18+ เลยงง 5555555555 ตะเรื่องนกนี่เข้าใจอยู่ๆ ฮรื่อ
NffnPp	848228065746460672	@PeckPaLit_FC @peckpalit จัดอีกนะคะ ครั้งนี้นก
kaiiskai_520	848228038823165952	คนอย่างกูนี่มันนกทุกอย่างจริงๆขนาดฟอลฟรีก็ยังนกเลยนับประสาอะไรกับ หยอดตู้เติมเงินอัตโนมัติ อีดอกกกกกก คืนเงินกูมาเลยนะ ไม่เติมให้ก็คืนมาดิ
mmjhx	848228010524155904	อ่อ555555555 แต่ตลกนกในมือนาง ดูนางเอาไปเล่นอะไรเยอะแยะ /พี่คนในรูปเค้าเป็นอะไรอ่ะคะ pic.twitter.com/Lgwn8tF11j
squarrium	848227797994582016	เหยดดดดดดดเหยดดดดดดด ครั้งนี้กินอิอร่อยเย็นยั่วแล้วไม่นกเหวยยยย เหยดดดดดด
quintonic	848227709243146240	ตอนโฟโต้กรุ๊ปก็ได้เก้าอี้นัง นกเมนเว่อ ถ่ายเสร็จนังพูดขอบคุณยาวมาก แต่นี่มัวแต่จ้องเมนที่พูดขอบคุณคนอื่นอยู่ ขอโทษ ㅠ ㅠ
4x1oO	848227677186138112	"black truffle กลิ่นเหมือนซอกเท้าอับๆ
white truffe กลิ่นคล้ายเห็ดหอม แต่ละมุนกว่า

#fyi"
freethainews	848227666352369665	"แห่รำลึก ‘ชัยภูมิ ป่าแส’ กลางกรุง ‘เพนกวิ้น’ ย้ำใครก็ตกเป็นเหยื่ออย่างเขาได้

ดนตรี ศิลปะ ขับขานกวี รำลึกวิสามัญฯ... http://fb.me/4TszuEOsC "
yxy1212	848227631518457857	จะถือว่าการได้มิวซ์คือสิ่งดีๆในชีวิตติ่งนะ ถ้าเป็นไปได้ขอให้ได้้เจอบ่อยๆก็จะดีมากเลย อย่างน้อยไม่นกซักคนก็ยังดีอ่ะอซท.รวว.กจ.กพ.นกตลอด 55555
mminggrid	848227548077015040	เพื่อนไม่นกเราก้ดีใจ5555555555555 น้ะจ้ะ
C_Cplusz	848227500706508800	"นอ: ทุกคนดูนั้นสิ นั้น นก นี่ ....
หมายถึงิกุ https://twitter.com/Prima_peach9093/status/848186503922540546 …"
jarikky	848227394724937728	จุดนี้ก็อิจฉาพระเอกว่ะ จะสิงร่างพระเอกแล้ว ทำไมโบยองน่ารักงี้วะ ดากนกยกงงห
peemsuea	848227319793696768	นกเพิ่งคลอดโอ้ย555555555555555555
iamnkids	848227258196148225	ต้งตัสคู่บอกรักกันงั้นงี้อัพตอรี่ไอจีกันไปมา เหมือนคบกันแล้วอ่ะ ป่าวเลย ไม่แฟนกันค่ะ ยังเป็นนก55555555555
PartytimeK	848227255356579840	นก -2017-
jade_finstudio	848227087945158656	รีโลดดดด #KOOlestJUNEday #HappyJunhoeday #Junhoe #withikonic กลัวนก สั่งได้ https://twitter.com/jade_finstudio/status/847535736769441792 …
myddle_	848227013798141952	กุกดูนก จิ๊บๆ
umties	848226913101398016	เป็นคนที่นกบ่อยแต่เสือกชอบอะไรที่ต้องลุ้น 555555555555555
Aunmaii	848226887348269057	คนอะไรคุยเล่นกับนกและตุ๊กตา ฮื้ออออออ จั๋นคิ้วท์มาก pic.twitter.com/3324fnye1G
PiTBuLLBeRRy	848226871024033792	นี่ว่ายังไงเฮียก็อ่านไม่ทัน ภาวนาให้แต้มบุญถึง กอดก็นก จับมือก็นก จองบัตรก็นก ได้เป็น1% ที่เฮียเห็นก็ยังดี เอาวะ :) #peckpalit #เป๊กผลิตโชค
EXO_SF9	848226835523444736	ไม่นกอ่า เมนแจพี่เจนก็แจก555
ppr_subaru	848226793412739073	มือเป็นกลิ่นแซลม่อนกลาฟแล็กซ์ 55555555555555555555555555555
fzgoesmeow	848226736110043136	ขนาดอยู่ที่เดียวกันยังนกอ่ะคุณ ฮือ ยอมใจความไม่มีดวงของตัวเอง
M_aM_PFC	848226604358582272	รักนะผลิต....ถึงจะนกที่ร้านเสวนาพาเพลิน....แต่เราก็ไปให้เห็นหน้าร้านก็ยังดี
onemore1112	848226527745458177	555จริงๆก็กลัวพลาดนะแต่คิดว่าถ้าตัดสินใจไม่ผิดล่ะมันเสียเวลา ต้องรีบรวบรัดกลัวนก
lkrub_	848226453875417088	โอเคค่าาาา ขอบคุณนะคะ วันนี้นกทุกสิ่งอย่างเลยโอย555555555
Psychopathson	848226250036363264	""" กินซะนะ คนนก """
oillfs	848226218939777024	น้องกับพี่ นกเหมือนกันเลย โอ๋นะ ถึงเราจะรหัสกัน แต่น้องไม่ต้องนกแบบพี่ก็ได้
volleyama_	848226188816302080	ค่ะคราวหน้าจะไม่นกแล้ว555 ครั้งนี้นกมากจริงๆค่ะ555
fuselove	848226091575656449	แล้วคนข้างหลังก็ได้ไปค่ะ จากเก้าอี้ของนี่555555555555555555555 นกเว่อ
mintexo_	848226052442734592	ทำไมแลดูไทยอซอ.อยู่สิงคโปรหมดเลย นกเว้นเรา
MyFriends_BTS	848225827053387777	"MV ของบังทันที่มีคนกดถูกใจมากกว่า 1 ล้านครั้ง 
#SpringDay 1.6 ล้านกว่า
#NotToday 1.3 ล้านกว่า
 #BTS #방탄소년단 pic.twitter.com/8R9Nfntxno"
EXO_SF9	848225826449403904	พี่เจนแจกครบแล้ว สรุปนกทั้งสองคน555
ty1995xxx	848225752306688000	รู้สึกนกมากครับ
hansoulx94	848225735160479744	ก็รอเรามานอนกอดนี่ไง ไม่มาซักที
volleyama_	848225693045411840	ตอนนี้นกรุมล้อมมากค่ะ555
Thun_Tumn	848225686321897472	ป่าวไม่ได้มีใครหักอก นั่งดูเฉยๆ แต่ก็นก
MyFriends_BTS	848225457103175681	"MV ของบังทันที่มีคนกดถูกใจมากกว่า 1 ล้านครั้ง 
#DOPE 1.4 ล้านกว่า
#SaveME 1.1 ล้านกว่า
#Fire 1.5 ล้านกว่า
#BST 1.8 ล้านกว่า
 #BTS #방탄소년단 pic.twitter.com/ZJZsgk8pXe"
Thun_Tumn	848225454494408704	จบแหลว เพราะนก
luam97x	848225323032248320	เปล่า เหลือมนี่เเหละนก
LINHTXO	848225280682373120	พนจะตื่นมากินโจ๊ก!! กูต้องไม่นก!!!
patupeeta	848225196666265601	มินจูดันดาราแบนนี่ก็สวยมาก แต่งตัวสวยทุกตอน ถึงจะนกก็เหอะ
nornxww96	848225181642375168	มานอนกอดกันดีกว่า
Homeforjackson	848225176873521152	"ดูสิ่งที่เฮียทำสิ มันทำให้รู้ว่าเฮียกรัก และ เอ็นดูเจ้านกน้อยขนาดไหน ช่างอ่อนหวานนน พ่อคุ๊ณ
//… https://www.instagram.com/p/BSWeA69jG9p/ "
DUMEANDDUMBER	848225105020723200	นกอีกแล้ววว
babyntuan	848225101371686912	อิเหี้ย คือร้านมีเสื้อตัวนึง รูปนกข้างหลังเก้าตัว แม่งคือเสื้อตัวแทนความนกอะ555555
sjijy	848225093482184704	น่าจะนกค่ะ แต้มบุญไม่ถึง pic.twitter.com/IwwkYbzYRH
VerMouse_	848225078776954880	เราเข้าใจแล้ว มันแบบ เย็ดนั้นเหละแต่เพิ่มบทเข้าไปสมมุติ อยากเล่นบทเป็นครูกับนกเรียน ก็เพิ่มสีสันในการเย็ดไปครับ555555555
mensblack_	848225033445036032	มาฮะ ขอให้ร่ำขอให้รวย ขอให้ไม่นก หวังไรอยู่ก็ขอให้ได้(กุด้วย) ถ้าหนีไปมีผัวก่อนก็จะตามแช่ง ตามจองล้างจองผลาญ
Commureport	848224986703593472	"#คิดมุกไม่ออกบอกนะ
นก - เราเสียใจ เราไม่มีคู่..
ควาย - แต่นายมีเราอยู่ที่เส้นชัยนะ
นก - แต่เราไม่มีเน็ต
ควาย - งั้นเราคงไปกันไม่ได้ (....)"
Nize_xp	848224950825533441	ชีวิตตอนนี้ตามศิลปินไม่ทันซักอย่างอะ ไม่ว่าจะเกาหรือไทย มีความนกทุกงาน ฮืออออ นอนนนนน เมิงต้องนอน เมิงนอนน้อยมาหลายคืนแล้วนะ
sixwu_	848224936745291778	นกเหลือมหรอนุ้ง?
vediches	848224900133249025	"""ขอทำงานก่อนเน้อ""
เป็นการปฏิเสธคอลไลน์ได้น่ารักมากเลยจ้าาาาา
เบื่อโว๊ยยยย นกๆๆๆๆๆๆ"
puppapxiion	848224862971637760	วันนี้ไปตามนาง นก
jn_krt	848224839290691584	จะเดินตาม บลท.กะนกน้อยหรอมมม55555 #NeverEver #GOT7https://twitter.com/_katthaleeya/status/848223919576186880 …
PThaisawat	848224755819749376	อยากเจอนางจังเลย อยากไปส่งนาง ใครรู้มั้งว่าเพนทากอนกลับกี่โมง งื้อออ #pentagoninBkk #Yutopic.twitter.com/oJTexSHmuB
Hungrybearz0502	848224687956017152	แบมแบมจำได้ด้วยว่าจสตอนกลับมาผมเผ้ารุงรัง มัดจุก แงงความจำดีจัง
markleelamourx	848224619408482304	 @wonwoohurtx 80.9014% น่ารักเพราะคุยหนุกตอบเมนยาว จะได้เตมถ้าเปนพี่มินกยู
MarkBam_TuanMB	848224600433475584	2 นาที /เห้นรออยู่จะนกอีกม้ายย pic.twitter.com/zZJtDU91tV
dwfncbk	848224526362001411	555 พี่จะนกอย่านกฟินิกซ์555 ตายแล้วเกิดใหม่
aug26thx	848224514727059456	ถ้าเป็นมินกยูกูคงตายตั้งแต่ตอนแรกล่ะ พ่อคุณ55555555566
BbankPonyo	848224489485639680	ไถทวิตเตอร์ สิงในไอจี ส่องเฟซคนที่แอบชอบแล้วก็นก!!
fm91trafficpro	848224387237003268	คืบหน้ากรณีอุบัติเหตุ รถชนกันหลายคัน ถนนมิตรภาพ ขาออก หน้าโรงปูนตรานก อินทรีย์ ล่าสุดเจ้าหน้าที่เคลื่อนย้ายรถพ้นการกีดขวาง เปิดการจราจรปกติ pic.twitter.com/g5VSsXoDk2
kimberleyy_both	848224258404753408	มานอนกอดเค้าได้แล้วค่ะ
iamuniverse_PTG	848224203992059905	แม้จะนกหลายๆอย่างแต่อย่างน้อยก็มีคนถ่ายรูปติดเราตอนไฮทัชบ้าง ขอบคุณนะคะ  #pentagoninBkk
peet_pitcha	848224156378251264	รู้สึกนกมากกก จองโซน f แถว g ที่นั่ง 18-20ไป + ที่นั่ง 21 ว่าง แล้วคือที่นั่งที่ 22 ได้สิทธิ์ photo group อิจเว่อร์ #TWICELANDinBangkok
Fk_Idiot	848224101445451776	นกเมื่อไหร่ เดี๋ยวบอก
EXO_SF9	848224063147319296	นกตัวใหญ่ๆ
real_benjycbkd	848223929336438784	นกซ้ำซ้อน ... เฮ้อออ #ยังไม่ชิน 
Jbaebaby_yb88	848223914492698624	555555555 กอดๆค่ะ เป็นนกไร้เรือนด้วยคนค่ะ อโลนสุด แงงง้
luam97x	848223822226440192	คือหนูไม่ใช่งูอะ หนูเป็นนก จิ๊บๆๆๆๆ
Kwan1A	848223806351069184	/สิงนก/ pic.twitter.com/BE15ozCjXg
impangzaa_p	848223773119586305	หนูจะพยายามขับรถ ไปกลับ 7 ชมเพื่อไปเสี่ยงดวง  คิดหนักเลยนะเนี่ย ภูเก็ตก็นก
waYdictator	848223712394362881	อ่ะ ขายมาค่ะ เห็นมานาน ฮวีมินกยูจอง ใช่มะ มาค่ะมา
